orthogroup_ID,geneID,spcies
OG0001587,102724101,Hsap
OG0001587,653550,Hsap
OG0001587,729264,Hsap
OG0001587,102723713,Hsap
OG0001587,729355,Hsap
OG0001587,24150,Hsap
OG0001588,100462977,Hsap
OG0001588,100463482,Hsap
OG0001588,100463487,Hsap
OG0001588,100463486,Hsap
OG0001588,100462981,Hsap
OG0001588,100462983,Hsap
OG0001588,100463285,Hsap
OG0001588,100463289,Hsap
OG0001591,84033,Hsap
OG0001592,79026,Hsap
OG0001593,84162,Hsap
OG0001594,57519,Hsap
OG0001595,93035,Hsap
OG0001596,1768,Hsap
OG0001597,5591,Hsap
OG0001598,3911,Hsap
OG0001599,107984138,Hsap
OG0001599,23049,Hsap
OG0001600,8029,Hsap
OG0001602,50624,Hsap
OG0001602,1755,Hsap
OG0001603,341640,Hsap
OG0001604,1832,Hsap
OG0001605,25878,Hsap
OG0001606,63895,Hsap
OG0001607,29123,Hsap
OG0001608,256076,Hsap
OG0001609,404734,Hsap
OG0001609,54882,Hsap
OG0001610,55576,Hsap
OG0001611,120892,Hsap
OG0001612,2194,Hsap
OG0001613,5783,Hsap
OG0001614,11064,Hsap
OG0001615,51594,Hsap
OG0001616,57082,Hsap
OG0001617,19,Hsap
OG0001618,4134,Hsap
OG0001619,116804918,Hsap
OG0001619,7007,Hsap
OG0001620,3054,Hsap
OG0001621,645027,Hsap
OG0001621,2125,Hsap
OG0001622,440193,Hsap
OG0001623,196441,Hsap
OG0001624,7267,Hsap
OG0001625,3938,Hsap
OG0001626,138474,Hsap
OG0001626,6872,Hsap
OG0001627,23078,Hsap
OG0001628,26153,Hsap
OG0001629,9585,Hsap
OG0001630,25962,Hsap
OG0001631,85442,Hsap
OG0001632,54880,Hsap
OG0001633,84443,Hsap
OG0001634,57495,Hsap
OG0001635,259232,Hsap
OG0001636,253260,Hsap
OG0001637,100526664,Hsap
OG0001637,4065,Hsap
OG0001638,8218,Hsap
OG0001638,1213,Hsap
OG0001639,727,Hsap
OG0001640,57188,Hsap
OG0001641,100533467,Hsap
OG0001641,2073,Hsap
OG0001642,219285,Hsap
OG0001642,54809,Hsap
OG0001643,9928,Hsap
OG0001645,4058,Hsap
OG0001645,238,Hsap
OG0001646,23247,Hsap
OG0001647,445328,Hsap
OG0001647,7984,Hsap
OG0001648,54617,Hsap
OG0001649,23268,Hsap
OG0001650,1378,Hsap
OG0001650,1380,Hsap
OG0001651,9652,Hsap
OG0001652,158056,Hsap
OG0001653,2904,Hsap
OG0001654,357,Hsap
OG0001655,137902,Hsap
OG0001655,7837,Hsap
OG0001656,9282,Hsap
OG0001657,23355,Hsap
OG0001658,94160,Hsap
OG0001659,8470,Hsap
OG0001660,57475,Hsap
OG0001661,30849,Hsap
OG0001662,5336,Hsap
OG0001663,253725,Hsap
OG0001663,387680,Hsap
OG0001664,27328,Hsap
OG0001664,83259,Hsap
OG0001665,114821,Hsap
OG0001666,22900,Hsap
OG0001666,22861,Hsap
OG0001667,10111,Hsap
OG0001668,8497,Hsap
OG0001669,5335,Hsap
OG0001670,101929959,Hsap
OG0001670,9790,Hsap
OG0001671,26058,Hsap
OG0001672,4864,Hsap
OG0001674,6873,Hsap
OG0001675,102724200,Hsap
OG0001675,7109,Hsap
OG0001676,26166,Hsap
OG0001677,23362,Hsap
OG0001678,8243,Hsap
OG0001679,3714,Hsap
OG0001680,24137,Hsap
OG0001680,285643,Hsap
OG0001681,10752,Hsap
OG0001682,55717,Hsap
OG0001683,9126,Hsap
OG0001684,2199,Hsap
OG0001685,23400,Hsap
OG0001686,376940,Hsap
OG0001687,126205,Hsap
OG0001688,3977,Hsap
OG0001689,6720,Hsap
OG0001690,4168,Hsap
OG0001691,25956,Hsap
OG0001692,341350,Hsap
OG0001693,8863,Hsap
OG0001694,203859,Hsap
OG0001694,50636,Hsap
OG0001695,100132015,Hsap
OG0001695,100129520,Hsap
OG0001697,139285,Hsap
OG0001698,283316,Hsap
OG0001698,9332,Hsap
OG0001699,126204,Hsap
OG0001700,1730,Hsap
OG0001701,23229,Hsap
OG0001702,53942,Hsap
OG0001703,23530,Hsap
OG0001704,57522,Hsap
OG0001704,23380,Hsap
OG0001705,51663,Hsap
OG0001706,55112,Hsap
OG0001707,147409,Hsap
OG0001708,111240474,Hsap
OG0001708,89866,Hsap
OG0001709,7317,Hsap
OG0001710,10168,Hsap
OG0001710,110354863,Hsap
OG0001711,8899,Hsap
OG0001712,338707,Hsap
OG0001713,10517,Hsap
OG0001713,374286,Hsap
OG0001714,126859,Hsap
OG0001715,285877,Hsap
OG0001715,94026,Hsap
OG0001716,85444,Hsap
OG0001717,9493,Hsap
OG0001719,23133,Hsap
OG0001720,6248,Hsap
OG0001720,84301,Hsap
OG0001721,9365,Hsap
OG0001722,79772,Hsap
OG0001723,55181,Hsap
OG0001724,728621,Hsap
OG0001725,206338,Hsap
OG0001726,4306,Hsap
OG0001727,51754,Hsap
OG0001728,9829,Hsap
OG0001729,5168,Hsap
OG0001730,92105,Hsap
OG0001731,1821,Hsap
OG0001732,389524,Hsap
OG0001732,84163,Hsap
OG0001733,80760,Hsap
OG0001734,9989,Hsap
OG0001735,222967,Hsap
OG0001735,728194,Hsap
OG0001736,100526693,Hsap
OG0001736,26140,Hsap
OG0001737,7173,Hsap
OG0001738,102724159,Hsap
OG0001738,5822,Hsap
OG0001739,1912,Hsap
OG0001740,23032,Hsap
OG0001741,728689,Hsap
OG0001741,8663,Hsap
OG0001742,8549,Hsap
OG0001743,11262,Hsap
OG0001743,93349,Hsap
OG0001744,134430,Hsap
OG0001745,9961,Hsap
OG0001746,83744,Hsap
OG0001747,266747,Hsap
OG0001747,5900,Hsap
OG0001749,143872,Hsap
OG0001750,105377022,Hsap
OG0001750,2187,Hsap
OG0001751,96764,Hsap
OG0001752,54925,Hsap
OG0001752,146050,Hsap
OG0001753,7047,Hsap
OG0001753,7051,Hsap
OG0001754,100528062,Hsap
OG0001754,114928,Hsap
OG0001755,84631,Hsap
OG0001756,84812,Hsap
OG0001757,100271927,Hsap
OG0001757,10156,Hsap
OG0001758,139065,Hsap
OG0001759,54861,Hsap
OG0001760,100526835,Hsap
OG0001760,51086,Hsap
OG0001761,22821,Hsap
OG0001762,79675,Hsap
OG0001763,54221,Hsap
OG0001764,85451,Hsap
OG0001765,10460,Hsap
OG0001766,89801,Hsap
OG0001767,4018,Hsap
OG0001767,5340,Hsap
OG0001768,7184,Hsap
OG0001769,9100,Hsap
OG0001770,6877,Hsap
OG0001771,54842,Hsap
OG0001772,114884,Hsap
OG0001773,54894,Hsap
OG0001774,91133,Hsap
OG0001774,84456,Hsap
OG0001775,102724428,Hsap
OG0001775,150094,Hsap
OG0001776,27336,Hsap
OG0001777,84902,Hsap
OG0001778,56624,Hsap
OG0001778,653308,Hsap
OG0001780,6286,Hsap
OG0001780,49860,Hsap
OG0001781,10863,Hsap
OG0001782,6867,Hsap
OG0001783,10664,Hsap
OG0001784,79368,Hsap
OG0001784,115352,Hsap
OG0001785,22974,Hsap
OG0001786,55184,Hsap
OG0001787,80258,Hsap
OG0001788,3728,Hsap
OG0001789,26027,Hsap
OG0001790,1616,Hsap
OG0001791,284076,Hsap
OG0001792,158158,Hsap
OG0001793,440107,Hsap
OG0001794,54764,Hsap
OG0001795,11037,Hsap
OG0001795,286749,Hsap
OG0001796,59344,Hsap
OG0001797,84871,Hsap
OG0001798,57533,Hsap
OG0001799,84273,Hsap
OG0001800,441250,Hsap
OG0001800,55253,Hsap
OG0001801,28514,Hsap
OG0001802,327,Hsap
OG0001803,55684,Hsap
OG0001805,81616,Hsap
OG0001806,4939,Hsap
OG0001807,11223,Hsap
OG0001807,4485,Hsap
OG0001808,26086,Hsap
OG0001809,10479,Hsap
OG0001810,107303344,Hsap
OG0001810,83852,Hsap
OG0001811,100526740,Hsap
OG0001811,26024,Hsap
OG0001812,8833,Hsap
OG0001813,2972,Hsap
OG0001814,390110,Hsap
OG0001815,643802,Hsap
OG0001815,10199,Hsap
OG0001816,8540,Hsap
OG0001817,7112,Hsap
OG0001818,283971,Hsap
OG0001818,348174,Hsap
OG0001818,497190,Hsap
OG0001819,1187,Hsap
OG0001819,1188,Hsap
OG0001820,55153,Hsap
OG0001821,256691,Hsap
OG0001822,51317,Hsap
OG0001823,55225,Hsap
OG0001824,106821730,Hsap
OG0001824,56924,Hsap
OG0001825,26586,Hsap
OG0001826,54845,Hsap
OG0001827,128954,Hsap
OG0001827,9846,Hsap
OG0001828,54461,Hsap
OG0001829,7512,Hsap
OG0001830,2309,Hsap
OG0001830,2310,Hsap
OG0001831,7976,Hsap
OG0001832,84570,Hsap
OG0001833,4599,Hsap
OG0001834,343578,Hsap
OG0001834,93663,Hsap
OG0001835,9375,Hsap
OG0001836,783,Hsap
OG0001837,30827,Hsap
OG0001838,29919,Hsap
OG0001839,92283,Hsap
OG0001840,10276,Hsap
OG0001841,2873,Hsap
OG0001842,10905,Hsap
OG0001843,79782,Hsap
OG0001844,23560,Hsap
OG0001845,65980,Hsap
OG0001846,10056,Hsap
OG0001847,7179,Hsap
OG0001847,93492,Hsap
OG0001848,138050,Hsap
OG0001849,10061,Hsap
OG0001849,114483834,Hsap
OG0001850,100526794,Hsap
OG0001850,93034,Hsap
OG0001851,169841,Hsap
OG0001852,26128,Hsap
OG0001853,80221,Hsap
OG0001854,107987457,Hsap
OG0001854,170954,Hsap
OG0001855,157570,Hsap
OG0001856,57645,Hsap
OG0001857,6184,Hsap
OG0001858,9823,Hsap
OG0001859,53358,Hsap
OG0001860,1604,Hsap
OG0001861,55631,Hsap
OG0001862,79441,Hsap
OG0001863,10922,Hsap
OG0001864,84193,Hsap
OG0001865,102724788,Hsap
OG0001865,5625,Hsap
OG0001866,145501,Hsap
OG0001867,374986,Hsap
OG0001868,6814,Hsap
OG0001869,27097,Hsap
OG0001870,3191,Hsap
OG0001871,55975,Hsap
OG0001872,285489,Hsap
OG0001873,23295,Hsap
OG0001874,55244,Hsap
OG0001875,100528030,Hsap
OG0001875,8693,Hsap
OG0001876,51362,Hsap
OG0001877,57727,Hsap
OG0001878,100131827,Hsap
OG0001878,57209,Hsap
OG0001879,111089941,Hsap
OG0001879,55741,Hsap
OG0001880,25799,Hsap
OG0001880,388569,Hsap
OG0001881,55164,Hsap
OG0001882,80321,Hsap
OG0001883,64118,Hsap
OG0001884,165918,Hsap
OG0001885,3329,Hsap
OG0001886,100526832,Hsap
OG0001886,151230,Hsap
OG0001887,339318,Hsap
OG0001887,55900,Hsap
OG0001888,100505385,Hsap
OG0001888,29970,Hsap
OG0001889,494551,Hsap
OG0001890,9671,Hsap
OG0001891,80108,Hsap
OG0001891,147949,Hsap
OG0001892,25940,Hsap
OG0001893,79724,Hsap
OG0001894,2556,Hsap
OG0001895,41,Hsap
OG0001896,344657,Hsap
OG0001897,10626,Hsap
OG0001897,147166,Hsap
OG0001898,7186,Hsap
OG0001899,285550,Hsap
OG0001899,221786,Hsap
OG0001900,8974,Hsap
OG0001901,257236,Hsap
OG0001902,5610,Hsap
OG0001903,9776,Hsap
OG0001904,121643,Hsap
OG0001905,389161,Hsap
OG0001906,10675,Hsap
OG0001907,387032,Hsap
OG0001907,80317,Hsap
OG0001908,728294,Hsap
OG0001909,92806,Hsap
OG0001910,57594,Hsap
OG0001911,5929,Hsap
OG0001912,22917,Hsap
OG0001912,57829,Hsap
OG0001913,3383,Hsap
OG0001914,10385,Hsap
OG0001914,11120,Hsap
OG0001915,100302652,Hsap
OG0001915,51130,Hsap
OG0001916,84960,Hsap
OG0001917,26227,Hsap
OG0001918,152006,Hsap
OG0001919,79912,Hsap
OG0001920,54623,Hsap
OG0001921,168448,Hsap
OG0001921,8555,Hsap
OG0001922,1438,Hsap
OG0001923,100287896,Hsap
OG0001923,8629,Hsap
OG0001925,158506,Hsap
OG0001925,79872,Hsap
OG0001926,5654,Hsap
OG0001927,55278,Hsap
OG0001928,64395,Hsap
OG0001928,64396,Hsap
OG0001929,6198,Hsap
OG0001930,55790,Hsap
OG0001931,51143,Hsap
OG0001932,57692,Hsap
OG0001932,139599,Hsap
OG0001933,79109,Hsap
OG0001934,347902,Hsap
OG0001935,129293,Hsap
OG0001935,388630,Hsap
OG0001936,5174,Hsap
OG0001937,51167,Hsap
OG0001938,51411,Hsap
OG0001939,8225,Hsap
OG0001940,203523,Hsap
OG0001941,10279,Hsap
OG0001942,8876,Hsap
OG0001943,374403,Hsap
OG0001944,56918,Hsap
OG0001944,80704,Hsap
OG0001945,90,Hsap
OG0001946,3158,Hsap
OG0001947,410,Hsap
OG0001948,101930420,Hsap
OG0001948,5558,Hsap
OG0001949,124872,Hsap
OG0001950,203069,Hsap
OG0001951,100134444,Hsap
OG0001951,3768,Hsap
OG0001952,218,Hsap
OG0001952,224,Hsap
OG0001953,1135,Hsap
OG0001954,83550,Hsap
OG0001955,148811,Hsap
OG0001956,84278,Hsap
OG0001956,84641,Hsap
OG0001957,51530,Hsap
OG0001958,100506012,Hsap
OG0001958,5536,Hsap
OG0001959,1139,Hsap
OG0001959,89832,Hsap
OG0001960,1589,Hsap
OG0001961,55695,Hsap
OG0001962,144195,Hsap
OG0001962,6515,Hsap
OG0001963,7358,Hsap
OG0001964,9097,Hsap
OG0001965,10163,Hsap
OG0001966,65056,Hsap
OG0001967,79087,Hsap
OG0001968,11104,Hsap
OG0001969,158,Hsap
OG0001970,100533105,Hsap
OG0001970,23678,Hsap
OG0001971,729330,Hsap
OG0001972,202658,Hsap
OG0001972,56658,Hsap
OG0001973,374928,Hsap
OG0001973,79744,Hsap
OG0001974,55869,Hsap
OG0001975,6401,Hsap
OG0001977,5077,Hsap
OG0001978,114108587,Hsap
OG0001978,11016,Hsap
OG0001979,29118,Hsap
OG0001980,647589,Hsap
OG0001981,65109,Hsap
OG0001982,63898,Hsap
OG0001983,144699,Hsap
OG0001984,26156,Hsap
OG0001985,221960,Hsap
OG0001985,51622,Hsap
OG0001986,10246,Hsap
OG0001987,56244,Hsap
OG0001988,144245,Hsap
OG0001988,84920,Hsap
OG0001989,3434,Hsap
OG0001989,439996,Hsap
OG0001990,162979,Hsap
OG0001991,8731,Hsap
OG0001992,4731,Hsap
OG0001993,51175,Hsap
OG0001994,8908,Hsap
OG0001995,23779,Hsap
OG0001995,553158,Hsap
OG0001996,27159,Hsap
OG0001997,154661,Hsap
OG0001998,60682,Hsap
OG0001999,100529261,Hsap
OG0001999,2342,Hsap
OG0002000,221078,Hsap
OG0002001,537,Hsap
OG0002002,110117499,Hsap
OG0002002,8503,Hsap
OG0002003,6256,Hsap
OG0002004,1431,Hsap
OG0002005,7693,Hsap
OG0002006,7547,Hsap
OG0002007,100820829,Hsap
OG0002007,145781,Hsap
OG0002008,107987243,Hsap
OG0002008,55676,Hsap
OG0002009,4953,Hsap
OG0002010,79931,Hsap
OG0002011,1104,Hsap
OG0002012,8669,Hsap
OG0002013,3661,Hsap
OG0002014,137994,Hsap
OG0002015,51463,Hsap
OG0002015,653519,Hsap
OG0002016,56267,Hsap
OG0002017,1420,Hsap
OG0002018,66005,Hsap
OG0002019,100505841,Hsap
OG0002019,133923,Hsap
OG0002020,5494,Hsap
OG0002021,221294,Hsap
OG0002022,105379554,Hsap
OG0002022,150483,Hsap
OG0002023,91782,Hsap
OG0002024,9318,Hsap
OG0002025,51283,Hsap
OG0002026,10516,Hsap
OG0002027,55065,Hsap
OG0002027,79581,Hsap
OG0002028,129804,Hsap
OG0002029,11033,Hsap
OG0002030,1937,Hsap
OG0002031,4942,Hsap
OG0002032,79783,Hsap
OG0002033,58491,Hsap
OG0002033,163071,Hsap
OG0002034,5225,Hsap
OG0002035,10773,Hsap
OG0002036,327657,Hsap
OG0002036,5267,Hsap
OG0002037,54900,Hsap
OG0002038,1983,Hsap
OG0002039,93624,Hsap
OG0002040,553,Hsap
OG0002041,100526761,Hsap
OG0002041,54937,Hsap
OG0002042,80146,Hsap
OG0002043,85481,Hsap
OG0002043,5681,Hsap
OG0002044,64766,Hsap
OG0002045,25809,Hsap
OG0002046,51253,Hsap
OG0002047,6124,Hsap
OG0002048,34,Hsap
OG0002049,64376,Hsap
OG0002050,9987,Hsap
OG0002051,22932,Hsap
OG0002051,7784,Hsap
OG0002052,8520,Hsap
OG0002053,6006,Hsap
OG0002053,6007,Hsap
OG0002054,102724488,Hsap
OG0002054,83849,Hsap
OG0002055,811,Hsap
OG0002056,104909134,Hsap
OG0002056,1394,Hsap
OG0002057,8638,Hsap
OG0002058,13,Hsap
OG0002059,23270,Hsap
OG0002060,8909,Hsap
OG0002061,100885850,Hsap
OG0002061,80755,Hsap
OG0002062,898,Hsap
OG0002063,5274,Hsap
OG0002064,100129583,Hsap
OG0002064,100631383,Hsap
OG0002065,51270,Hsap
OG0002065,7027,Hsap
OG0002066,11047,Hsap
OG0002067,100129969,Hsap
OG0002068,90557,Hsap
OG0002068,91409,Hsap
OG0002069,100526760,Hsap
OG0002069,95,Hsap
OG0002070,84245,Hsap
OG0002071,26275,Hsap
OG0002072,3283,Hsap
OG0002072,3284,Hsap
OG0002073,5104,Hsap
OG0002074,100507679,Hsap
OG0002074,394263,Hsap
OG0002075,84993,Hsap
OG0002076,9210,Hsap
OG0002077,79230,Hsap
OG0002077,148156,Hsap
OG0002078,6790,Hsap
OG0002079,3240,Hsap
OG0002079,3250,Hsap
OG0002080,102723996,Hsap
OG0002080,23308,Hsap
OG0002081,680,Hsap
OG0002082,51136,Hsap
OG0002083,128209,Hsap
OG0002084,375318,Hsap
OG0002084,653437,Hsap
OG0002085,100533106,Hsap
OG0002085,84933,Hsap
OG0002086,39,Hsap
OG0002087,2553,Hsap
OG0002088,5273,Hsap
OG0002089,643418,Hsap
OG0002090,8703,Hsap
OG0002091,2966,Hsap
OG0002091,728340,Hsap
OG0002091,730394,Hsap
OG0002092,64216,Hsap
OG0002093,7314,Hsap
OG0002094,93517,Hsap
OG0002095,110599563,Hsap
OG0002095,259215,Hsap
OG0002096,51268,Hsap
OG0002098,5733,Hsap
OG0002099,594,Hsap
OG0002100,260429,Hsap
OG0002101,3608,Hsap
OG0002102,6754,Hsap
OG0002102,6751,Hsap
OG0002103,64109,Hsap
OG0002104,57446,Hsap
OG0002106,25953,Hsap
OG0002107,164668,Hsap
OG0002108,7494,Hsap
OG0002109,4886,Hsap
OG0002110,100529251,Hsap
OG0002110,113540,Hsap
OG0002111,160287,Hsap
OG0002111,92483,Hsap
OG0002112,127,Hsap
OG0002113,345274,Hsap
OG0002114,339175,Hsap
OG0002114,55798,Hsap
OG0002115,100526694,Hsap
OG0002115,8577,Hsap
OG0002116,5414,Hsap
OG0002116,5413,Hsap
OG0002117,100996758,Hsap
OG0002117,5540,Hsap
OG0002118,837,Hsap
OG0002118,838,Hsap
OG0002119,653659,Hsap
OG0002119,92703,Hsap
OG0002120,107986532,Hsap
OG0002120,6767,Hsap
OG0002121,130,Hsap
OG0002122,2208,Hsap
OG0002123,27334,Hsap
OG0002124,11321,Hsap
OG0002125,55837,Hsap
OG0002126,112936,Hsap
OG0002127,8464,Hsap
OG0002128,51744,Hsap
OG0002129,653784,Hsap
OG0002129,80097,Hsap
OG0002131,729767,Hsap
OG0002132,9468,Hsap
OG0002133,23219,Hsap
OG0002134,100271849,Hsap
OG0002134,4207,Hsap
OG0002135,2830,Hsap
OG0002136,2865,Hsap
OG0002136,2866,Hsap
OG0002137,51567,Hsap
OG0002138,51115,Hsap
OG0002139,6322,Hsap
OG0002140,102724485,Hsap
OG0002140,151195,Hsap
OG0002141,338442,Hsap
OG0002141,8843,Hsap
OG0002142,105373314,Hsap
OG0002142,146712,Hsap
OG0002143,5250,Hsap
OG0002144,84649,Hsap
OG0002145,124404,Hsap
OG0002146,5460,Hsap
OG0002146,5462,Hsap
OG0002147,51225,Hsap
OG0002148,552891,Hsap
OG0002148,548645,Hsap
OG0002149,80831,Hsap
OG0002149,80830,Hsap
OG0002150,10690,Hsap
OG0002151,90417,Hsap
OG0002152,162466,Hsap
OG0002153,10362,Hsap
OG0002154,1230,Hsap
OG0002155,8838,Hsap
OG0002156,286530,Hsap
OG0002157,5009,Hsap
OG0002158,8814,Hsap
OG0002159,196996,Hsap
OG0002160,8390,Hsap
OG0002161,11171,Hsap
OG0002162,100271846,Hsap
OG0002162,147664,Hsap
OG0002163,55026,Hsap
OG0002164,5613,Hsap
OG0002165,54820,Hsap
OG0002166,11266,Hsap
OG0002167,168975,Hsap
OG0002168,84437,Hsap
OG0002169,1774,Hsap
OG0002170,645426,Hsap
OG0002170,728229,Hsap
OG0002171,352999,Hsap
OG0002172,5986,Hsap
OG0002173,344387,Hsap
OG0002174,207063,Hsap
OG0002175,10800,Hsap
OG0002176,3476,Hsap
OG0002177,256227,Hsap
OG0002177,26872,Hsap
OG0002178,55702,Hsap
OG0002179,5264,Hsap
OG0002180,57406,Hsap
OG0002181,27201,Hsap
OG0002181,2849,Hsap
OG0002182,57665,Hsap
OG0002183,402665,Hsap
OG0002185,116255,Hsap
OG0002186,968,Hsap
OG0002187,84061,Hsap
OG0002188,5608,Hsap
OG0002189,57088,Hsap
OG0002190,2597,Hsap
OG0002191,338872,Hsap
OG0002191,387911,Hsap
OG0002192,51251,Hsap
OG0002193,10018,Hsap
OG0002194,80224,Hsap
OG0002195,6396,Hsap
OG0002196,159091,Hsap
OG0002196,116224,Hsap
OG0002197,50489,Hsap
OG0002197,165530,Hsap
OG0002198,81318,Hsap
OG0002198,81327,Hsap
OG0002198,81328,Hsap
OG0002199,10826,Hsap
OG0002200,2824,Hsap
OG0002201,653145,Hsap
OG0002201,728113,Hsap
OG0002202,55872,Hsap
OG0002203,130497,Hsap
OG0002204,100532731,Hsap
OG0002204,648,Hsap
OG0002205,55344,Hsap
OG0002206,65008,Hsap
OG0002207,26735,Hsap
OG0002208,8590,Hsap
OG0002209,132243,Hsap
OG0002210,343406,Hsap
OG0002211,4904,Hsap
OG0002213,64756,Hsap
OG0002214,219873,Hsap
OG0002215,83733,Hsap
OG0002215,79751,Hsap
OG0002216,27092,Hsap
OG0002217,11274,Hsap
OG0002217,373856,Hsap
OG0002218,8666,Hsap
OG0002219,441669,Hsap
OG0002220,390748,Hsap
OG0002223,219960,Hsap
OG0002225,79644,Hsap
OG0002226,26696,Hsap
OG0002227,390431,Hsap
OG0002228,80757,Hsap
OG0002229,347169,Hsap
OG0002230,763,Hsap
OG0002230,11238,Hsap
OG0002231,81797,Hsap
OG0002232,231,Hsap
OG0002233,441168,Hsap
OG0002234,256148,Hsap
OG0002235,79184,Hsap
OG0002236,151871,Hsap
OG0002237,283617,Hsap
OG0002238,284161,Hsap
OG0002239,121129,Hsap
OG0002240,85329,Hsap
OG0002241,219983,Hsap
OG0002243,10798,Hsap
OG0002244,5292,Hsap
OG0002245,91703,Hsap
OG0002245,443,Hsap
OG0002246,286365,Hsap
OG0002247,403239,Hsap
OG0002247,81458,Hsap
OG0002248,81282,Hsap
OG0002251,390433,Hsap
OG0002253,284521,Hsap
OG0002255,80125,Hsap
OG0002257,219432,Hsap
OG0002258,390081,Hsap
OG0002259,79101,Hsap
OG0002260,100529063,Hsap
OG0002260,8106,Hsap
OG0002261,57179,Hsap
OG0002262,84572,Hsap
OG0002263,83451,Hsap
OG0002264,6606,Hsap
OG0002264,6607,Hsap
OG0002265,788,Hsap
OG0002266,51315,Hsap
OG0002267,132625,Hsap
OG0002268,55268,Hsap
OG0002269,10535,Hsap
OG0002270,107080638,Hsap
OG0002270,51256,Hsap
OG0002271,219970,Hsap
OG0002272,147407,Hsap
OG0002272,92014,Hsap
OG0002273,6014,Hsap
OG0002273,6016,Hsap
OG0002274,51072,Hsap
OG0002275,29088,Hsap
OG0002278,900,Hsap
OG0002279,100526772,Hsap
OG0002279,375346,Hsap
OG0002280,285636,Hsap
OG0002281,100534599,Hsap
OG0002281,57461,Hsap
OG0002283,29982,Hsap
OG0002284,389396,Hsap
OG0002285,6390,Hsap
OG0002286,91734,Hsap
OG0002286,3422,Hsap
OG0002287,653509,Hsap
OG0002287,729238,Hsap
OG0002288,55204,Hsap
OG0002289,4507,Hsap
OG0002290,892,Hsap
OG0002291,10217,Hsap
OG0002292,10136,Hsap
OG0002292,23436,Hsap
OG0002293,135458,Hsap
OG0002293,3364,Hsap
OG0002294,483,Hsap
OG0002295,126433,Hsap
OG0002295,115290,Hsap
OG0002296,54708,Hsap
OG0002297,5695,Hsap
OG0002298,221421,Hsap
OG0002299,4316,Hsap
OG0002299,56547,Hsap
OG0002300,503582,Hsap
OG0002302,102724023,Hsap
OG0002302,8209,Hsap
OG0002303,219402,Hsap
OG0002304,682,Hsap
OG0002305,387521,Hsap
OG0002305,387522,Hsap
OG0002306,51032,Hsap
OG0002306,63036,Hsap
OG0002307,22919,Hsap
OG0002308,389158,Hsap
OG0002309,4488,Hsap
OG0002310,548593,Hsap
OG0002310,79008,Hsap
OG0002311,100527978,Hsap
OG0002311,148534,Hsap
OG0002312,10179,Hsap
OG0002313,25843,Hsap
OG0002313,100529241,Hsap
OG0002314,959,Hsap
OG0002315,6901,Hsap
OG0002316,669,Hsap
OG0002317,10332,Hsap
OG0002317,30835,Hsap
OG0002318,10961,Hsap
OG0002319,79033,Hsap
OG0002320,196394,Hsap
OG0002321,165324,Hsap
OG0002322,91319,Hsap
OG0002322,51009,Hsap
OG0002323,196472,Hsap
OG0002324,3004,Hsap
OG0002325,285855,Hsap
OG0002326,6856,Hsap
OG0002327,2258,Hsap
OG0002328,27287,Hsap
OG0002328,4222,Hsap
OG0002329,25912,Hsap
OG0002330,100134938,Hsap
OG0002330,107983993,Hsap
OG0002331,100652777,Hsap
OG0002331,8399,Hsap
OG0002332,407977,Hsap
OG0002332,8741,Hsap
OG0002333,2214,Hsap
OG0002333,2215,Hsap
OG0002334,2999,Hsap
OG0002335,6194,Hsap
OG0002336,221687,Hsap
OG0002337,6129,Hsap
OG0002338,25934,Hsap
OG0002338,55335,Hsap
OG0002339,100534012,Hsap
OG0002339,79005,Hsap
OG0002340,54940,Hsap
OG0002341,51382,Hsap
OG0002342,1215,Hsap
OG0002343,58516,Hsap
OG0002344,105371346,Hsap
OG0002344,503834,Hsap
OG0002345,7105,Hsap
OG0002346,10321,Hsap
OG0002346,7180,Hsap
OG0002347,9069,Hsap
OG0002348,65987,Hsap
OG0002349,51389,Hsap
OG0002350,9217,Hsap
OG0002351,1192,Hsap
OG0002352,8740,Hsap
OG0002353,100652871,Hsap
OG0002353,25774,Hsap
OG0002354,115253422,Hsap
OG0002354,55973,Hsap
OG0002355,22800,Hsap
OG0002356,997,Hsap
OG0002356,54926,Hsap
OG0002357,51442,Hsap
OG0002358,967,Hsap
OG0002359,1207,Hsap
OG0002360,100526773,Hsap
OG0002360,57119,Hsap
OG0002361,399818,Hsap
OG0002362,22931,Hsap
OG0002364,100302736,Hsap
OG0002364,353376,Hsap
OG0002365,6120,Hsap
OG0002365,729020,Hsap
OG0002366,10434,Hsap
OG0002367,81688,Hsap
OG0002368,9477,Hsap
OG0002369,80145,Hsap
OG0002370,338339,Hsap
OG0002371,100526783,Hsap
OG0002371,348110,Hsap
OG0002372,7570,Hsap
OG0002373,112268145,Hsap
OG0002373,54939,Hsap
OG0002374,1401,Hsap
OG0002375,101928879,Hsap
OG0002375,28991,Hsap
OG0002376,325,Hsap
OG0002377,90411,Hsap
OG0002378,23011,Hsap
OG0002379,8773,Hsap
OG0002380,257202,Hsap
OG0002381,55173,Hsap
OG0002382,7077,Hsap
OG0002383,2880,Hsap
OG0002384,126272,Hsap
OG0002384,163126,Hsap
OG0002385,56245,Hsap
OG0002386,4736,Hsap
OG0002387,160365,Hsap
OG0002388,100533183,Hsap
OG0002388,144347,Hsap
OG0002389,51029,Hsap
OG0002390,100532736,Hsap
OG0002390,4681,Hsap
