orthogroup_ID,logLikelihood_Null_hypothesis,Likelihood_Alternative_hypothesis,log_diff,p.values,fdr,entrezgene_id,species,UniProtKB_ID,PANTHER_ID
OG0009921,-2573.046587,-2497.78532,150.52253399999972,6.66373197655271e-35,7.3556494801181e-33,5937,Hsap,P29558,PTHR24012
OG0009921,-2573.046587,-2497.78532,150.52253399999972,6.66373197655271e-35,7.3556494801181e-33,5937,Hsap,A0A0S2Z499,NA
OG0009921,-2573.046587,-2497.78532,150.52253399999972,6.66373197655271e-35,7.3556494801181e-33,5937,Hsap,A0A0S2Z4B3,NA
OG0009921,-2573.046587,-2497.78532,150.52253399999972,6.66373197655271e-35,7.3556494801181e-33,5937,Hsap,B4DN88,NA
OG0004884,-6644.295933,-6569.056062,150.47974200000135,6.808800864351922e-35,7.45366745861203e-33,79781,Hsap,Q86XH1,PTHR14690
OG0004884,-6644.295933,-6569.056062,150.47974200000135,6.808800864351922e-35,7.45366745861203e-33,79781,Hsap,A0A0A0MSY6,NA
OG0004884,-6644.295933,-6569.056062,150.47974200000135,6.808800864351922e-35,7.45366745861203e-33,79781,Hsap,B4DIF4,NA
OG0010682,-2587.58633,-2513.208518,148.75562400000035,1.6215413839507406e-34,1.7605686206402876e-32,5890,Hsap,O15315,PTHR46456
OG0010682,-2587.58633,-2513.208518,148.75562400000035,1.6215413839507406e-34,1.7605686206402876e-32,5890,Hsap,A0A024R656,NA
OG0010682,-2587.58633,-2513.208518,148.75562400000035,1.6215413839507406e-34,1.7605686206402876e-32,5890,Hsap,C9JYJ0,NA
OG0006727,-4349.163837,-4275.487421,147.3528320000005,3.285269515088849e-34,3.53794146315991e-32,147923,Hsap,Q8TAQ5,PTHR24377
OG0009629,-3298.736109,-3225.108671,147.25487599999997,3.4513132842573334e-34,3.6867819163929546e-32,51244,Hsap,Q6PII3,PTHR15885
OG0009629,-3298.736109,-3225.108671,147.25487599999997,3.4513132842573334e-34,3.6867819163929546e-32,51244,Hsap,A0A0B4J1R8,NA
OG0006995,-2725.9403,-2652.818408,146.24378400000023,5.741384425195271e-34,6.084030247690925e-32,2277,Hsap,O43915,PTHR12025
OG0012878,-2148.734588,-2076.357495,144.7541859999992,1.2152686800822451e-33,1.2775753124102713e-31,113277,Hsap,Q96A25,PTHR28556
OG0012878,-2148.734588,-2076.357495,144.7541859999992,1.2152686800822451e-33,1.2775753124102713e-31,113277,Hsap,B7Z779,NA
OG0004701,-4190.819607,-4118.532619,144.5739760000015,1.3306728509785504e-33,1.3878813058316441e-31,148979,Hsap,Q8NBF1,PTHR45718
OG0004701,-4190.819607,-4118.532619,144.5739760000015,1.3306728509785504e-33,1.3878813058316441e-31,148979,Hsap,A0A0D9SEX9,NA
OG0004225,-7149.106167,-7076.849498,144.51333800000066,1.3719192436254876e-33,1.4197220547705631e-31,59352,Hsap,Q9HBX8,PTHR45836
OG0008479,-3414.821486,-3344.667268,140.30843599999935,1.1395580025661061e-32,1.1701228916271815e-30,323,Hsap,Q92870,PTHR14058
OG0008479,-3414.821486,-3344.667268,140.30843599999935,1.1395580025661061e-32,1.1701228916271815e-30,323,Hsap,B4DJ88,NA
OG0008479,-3414.821486,-3344.667268,140.30843599999935,1.1395580025661061e-32,1.1701228916271815e-30,323,Hsap,B4E2F2,NA
OG0008479,-3414.821486,-3344.667268,140.30843599999935,1.1395580025661061e-32,1.1701228916271815e-30,323,Hsap,G5E9Y1,NA
OG0008479,-3414.821486,-3344.667268,140.30843599999935,1.1395580025661061e-32,1.1701228916271815e-30,323,Hsap,Q5I0G1,NA
OG0005436,-4682.698542,-4613.243214,138.91065600000002,2.3035865304434275e-32,2.3471774755579726e-30,23396,Hsap,O60331,PTHR23086
OG0008990,-3730.670041,-3661.44769,138.44470199999978,2.912759347771694e-32,2.945222161876631e-30,80178,Hsap,Q7L2K0,PTHR14870
OG0002657,-25102.765029,-25034.022761,137.4845359999963,4.723806429520717e-32,4.7402681791993494e-30,79987,Hsap,Q4LDE5,PTHR19325
OG0002657,-25102.765029,-25034.022761,137.4845359999963,4.723806429520717e-32,4.7402681791993494e-30,79987,Hsap,B3KQM1,NA
OG0002657,-25102.765029,-25034.022761,137.4845359999963,4.723806429520717e-32,4.7402681791993494e-30,79987,Hsap,Q5JB40,NA
OG0006700,-3870.928129,-3802.266932,137.3223939999998,5.125702822422446e-32,5.104891698181031e-30,151295,Hsap,Q6PIS1,PTHR11119
OG0006700,-3870.928129,-3802.266932,137.3223939999998,5.125702822422446e-32,5.104891698181031e-30,151295,Hsap,B7Z508,NA
OG0007645,-3253.450242,-3184.859614,137.18125599999985,5.50327613514616e-32,5.440029528816869e-30,84656,Hsap,Q49A26,PTHR43580
OG0007645,-3253.450242,-3184.859614,137.18125599999985,5.50327613514616e-32,5.440029528816869e-30,84656,Hsap,D3DUE6,NA
OG0007645,-3253.450242,-3184.859614,137.18125599999985,5.50327613514616e-32,5.440029528816869e-30,84656,Hsap,Q9NZ78,NA
OG0009673,-3184.740252,-3116.517554,136.44539600000007,7.971916416864454e-32,7.821926285761967e-30,10900,Hsap,Q59EK9,PTHR46251
OG0006154,-5718.107008,-5650.067221,136.0795739999994,9.584615351625065e-32,9.335133452031295e-30,55002,Hsap,Q6UWJ1,PTHR16254
OG0006154,-5718.107008,-5650.067221,136.0795739999994,9.584615351625065e-32,9.335133452031295e-30,55002,Hsap,A0A024RE09,NA
OG0005896,-4904.753828,-4836.984468,135.53872000000047,1.258554806639985e-31,1.2168479539235943e-29,55174,Hsap,Q9NVR2,PTHR16055
OG0003379,-9039.856293,-8973.353287,133.00601200000165,4.50692033458782e-31,4.325990344344222e-29,54875,Hsap,Q9NXG0,PTHR18957
OG0003379,-9039.856293,-8973.353287,133.00601200000165,4.50692033458782e-31,4.325990344344222e-29,54875,Hsap,B1AMC8,NA
OG0005264,-4739.383051,-4672.910055,132.94599199999902,4.645255955293675e-31,4.426694991641728e-29,84623,Hsap,Q8IZU9,PTHR11640
OG0005264,-4739.383051,-4672.910055,132.94599199999902,4.645255955293675e-31,4.426694991641728e-29,84623,Hsap,E9PRX9,NA
OG0012076,-2576.168538,-2509.962707,132.41166199999952,6.079946093150585e-31,5.752497567848046e-29,90835,Hsap,A1A4V9,PTHR28457
OG0012076,-2576.168538,-2509.962707,132.41166199999952,6.079946093150585e-31,5.752497567848046e-29,90835,Hsap,H3BTQ9,NA
OG0006699,-3012.203351,-2946.111713,132.18327600000066,6.821227233562502e-31,6.408083399699922e-29,59271,Hsap,P58658,PTHR46780
OG0006699,-3012.203351,-2946.111713,132.18327600000066,6.821227233562502e-31,6.408083399699922e-29,59271,Hsap,B3KWG0,NA
OG0012384,-2081.868785,-2015.860097,132.01737600000024,7.415765211027343e-31,6.917551125723112e-29,140825,Hsap,Q9BR09,PTHR12429
OG0007139,-4018.38481,-3952.434453,131.90071400000033,7.864624149191249e-31,7.284951851761348e-29,25791,Hsap,Q8N5V2,PTHR12845
OG0007139,-4018.38481,-3952.434453,131.90071400000033,7.864624149191249e-31,7.284951851761348e-29,25791,Hsap,B4DDI2,NA
OG0011382,-3345.4655,-3279.934727,131.0615459999999,1.2002358537819054e-30,1.1040502860552165e-28,140545,Hsap,Q9H0A6,PTHR14991
OG0011382,-3345.4655,-3279.934727,131.0615459999999,1.2002358537819054e-30,1.1040502860552165e-28,140545,Hsap,A0A024RD87,NA
OG0011382,-3345.4655,-3279.934727,131.0615459999999,1.2002358537819054e-30,1.1040502860552165e-28,140545,Hsap,G5E940,NA
OG0007283,-2992.116233,-2927.44754,129.33738600000015,2.860857457273636e-30,2.61344261234804e-28,150209,Hsap,Q96NN9,PTHR43557
OG0007283,-2992.116233,-2927.44754,129.33738600000015,2.860857457273636e-30,2.61344261234804e-28,150209,Hsap,B7Z376,NA
OG0006311,-4647.042072,-4582.493146,129.09785200000078,3.2278020730194155e-30,2.9284565930969296e-28,1298,Hsap,Q14055,PTHR24023
OG0006311,-4647.042072,-4582.493146,129.09785200000078,3.2278020730194155e-30,2.9284565930969296e-28,1298,Hsap,D3DPU8,NA
OG0011740,-2492.451658,-2427.994624,128.91406800000004,3.540950178884761e-30,3.190709256429085e-28,89853,Hsap,Q9H7P6,PTHR31547
OG0011740,-2492.451658,-2427.994624,128.91406800000004,3.540950178884761e-30,3.190709256429085e-28,89853,Hsap,A0A024R8B8,NA
OG0007813,-4037.689081,-3973.467499,128.44316400000025,4.4890876251287056e-30,4.0177334244901917e-28,9942,Hsap,O75191,PTHR10196
OG0009507,-3083.666059,-3019.537948,128.25622199999998,4.9324597696164915e-30,4.384923631432218e-28,9313,Hsap,O60882,PTHR10201
OG0012430,-2485.432035,-2421.740636,127.38279799999964,7.659256863689336e-30,6.76363442776193e-28,496,Hsap,P51164,PTHR11523
OG0010356,-3061.645808,-2999.015623,125.26037000000088,2.2318189407949564e-29,1.9577929595874165e-27,27235,Hsap,NA,NA
OG0010615,-2926.005057,-2863.908783,124.19254799999999,3.822644884256372e-29,3.3312338247934146e-27,79188,Hsap,Q9BTV4,PTHR13416
OG0010615,-2926.005057,-2863.908783,124.19254799999999,3.822644884256372e-29,3.3312338247934146e-27,79188,Hsap,A0A024R2F9,NA
OG0005695,-5108.728294,-5046.707466,124.04165599999942,4.124674057790961e-29,3.570943305196018e-27,166614,Hsap,Q8N568,PTHR24347
OG0008604,-3594.240708,-3532.354052,123.77331199999935,4.7219650111056657e-29,4.061503151760107e-27,5498,Hsap,P50336,PTHR42923
OG0008264,-3932.17029,-3870.600344,123.13989200000015,6.497778957929125e-29,5.5528761339825284e-27,26286,Hsap,Q9NP61,PTHR45686
OG0008264,-3932.17029,-3870.600344,123.13989200000015,6.497778957929125e-29,5.5528761339825284e-27,26286,Hsap,A0A024R4U0,NA
OG0009945,-2855.948436,-2794.867025,122.16282200000023,1.0632508082919254e-28,9.028089876047976e-27,29926,Hsap,Q96IJ6,PTHR22572
OG0009945,-2855.948436,-2794.867025,122.16282200000023,1.0632508082919254e-28,9.028089876047976e-27,29926,Hsap,A0A384MDS7,NA
OG0003335,-10300.039359,-10239.061158,121.9564019999998,1.1798334288915632e-28,9.944634760841873e-27,57514,Hsap,Q2M1Z3,PTHR15729
OG0005993,-5577.914702,-5516.941847,121.94570999999996,1.1862088873720488e-28,9.944634760841873e-27,2162,Hsap,P00488,PTHR11590
OG0006188,-4095.822309,-4035.916337,119.81194400000004,3.4775615730675143e-28,2.8970931192988865e-26,26234,Hsap,Q9UKA1,PTHR13318
OG0010916,-2350.356333,-2290.751426,119.20981400000073,4.710881303853695e-28,3.900020859427878e-26,51608,Hsap,Q7L5D6,PTHR12875
OG0012006,-2450.369925,-2391.161168,118.41751399999976,7.023806648002685e-28,5.778716947791525e-26,84236,Hsap,Q8TEB9,PTHR43066
OG0010945,-2661.511628,-2602.663889,117.69547800000055,1.0108044672185185e-27,8.264886402948453e-26,51099,Hsap,Q8WTS1,PTHR42886
OG0010945,-2661.511628,-2602.663889,117.69547800000055,1.0108044672185185e-27,8.264886402948453e-26,51099,Hsap,A0A0S2Z5D6,NA
OG0012301,-1927.380819,-1869.231143,116.299352,2.0435289195579338e-27,1.6606493293536436e-25,23567,Hsap,Q9UL40,PTHR46144
OG0012301,-1927.380819,-1869.231143,116.299352,2.0435289195579338e-27,1.6606493293536436e-25,23567,Hsap,B7Z4J8,NA
OG0012301,-1927.380819,-1869.231143,116.299352,2.0435289195579338e-27,1.6606493293536436e-25,23567,Hsap,B7Z4N4,NA
OG0006654,-4956.163725,-4898.093005,116.14144000000124,2.212896570552438e-27,1.7873187788742437e-25,3656,Hsap,O43187,PTHR24419
OG0010797,-2261.938017,-2204.216551,115.44293199999993,3.1472295721941824e-27,2.526557752320251e-25,94097,Hsap,Q8TD22,PTHR11153
OG0010797,-2261.938017,-2204.216551,115.44293199999993,3.1472295721941824e-27,2.526557752320251e-25,94097,Hsap,B4DIJ8,NA
OG0010797,-2261.938017,-2204.216551,115.44293199999993,3.1472295721941824e-27,2.526557752320251e-25,94097,Hsap,B8ZZJ6,NA
OG0004775,-8245.971698,-8188.352492,115.23841199999879,3.489136936959664e-27,2.784163124516127e-25,933,Hsap,P20273,PTHR46958
OG0004775,-8245.971698,-8188.352492,115.23841199999879,3.489136936959664e-27,2.784163124516127e-25,933,Hsap,Q0EAF5,NA
OG0012165,-1925.217455,-1868.018708,114.39749399999982,5.331935003596428e-27,4.229150362732832e-25,25898,Hsap,Q96PM5,PTHR21319
OG0003458,-8249.434052,-8192.767691,113.33272200000283,9.122073125143256e-27,7.192320274740927e-25,57605,Hsap,Q9BZ72,PTHR10658
OG0003458,-8249.434052,-8192.767691,113.33272200000283,9.122073125143256e-27,7.192320274740927e-25,57605,Hsap,Q9UF51,NA
OG0012362,-2203.564588,-2147.370604,112.387968,1.4690316479627527e-26,1.1514078821842971e-24,65263,Hsap,Q53H96,PTHR11645
OG0012362,-2203.564588,-2147.370604,112.387968,1.4690316479627527e-26,1.1514078821842971e-24,65263,Hsap,A0A0A0MQS1,NA
OG0012362,-2203.564588,-2147.370604,112.387968,1.4690316479627527e-26,1.1514078821842971e-24,65263,Hsap,B4DGI7,NA
OG0010873,-2421.390247,-2365.351283,112.0779279999997,1.7176912491317235e-26,1.3383846050587537e-24,54978,Hsap,Q8N357,PTHR13146
OG0003202,-11364.714539,-11308.934267,111.56054399999994,2.229878139973095e-26,1.727307943981498e-24,9742,Hsap,Q96RY7,PTHR15722
OG0004134,-6908.104337,-6852.421845,111.36498399999982,2.461052500951108e-26,1.8952965946278126e-24,9026,Hsap,O75146,PTHR10407
OG0004134,-6908.104337,-6852.421845,111.36498399999982,2.461052500951108e-26,1.8952965946278126e-24,9026,Hsap,B3KQW8,NA
OG0004134,-6908.104337,-6852.421845,111.36498399999982,2.461052500951108e-26,1.8952965946278126e-24,9026,Hsap,B4DPL0,NA
OG0003869,-9077.998822,-9022.433205,111.1312340000004,2.7690286588804136e-26,2.1201476078341017e-24,29850,Hsap,Q9NZQ8,PTHR13800
OG0005409,-5266.752197,-5211.436888,110.63061799999923,3.564497360526982e-26,2.7135248297437017e-24,126129,Hsap,Q8TCG5,PTHR22589
OG0005409,-5266.752197,-5211.436888,110.63061799999923,3.564497360526982e-26,2.7135248297437017e-24,126129,Hsap,A0A024QZE3,NA
OG0005409,-5266.752197,-5211.436888,110.63061799999923,3.564497360526982e-26,2.7135248297437017e-24,126129,Hsap,A0A024QZI3,NA
OG0005409,-5266.752197,-5211.436888,110.63061799999923,3.564497360526982e-26,2.7135248297437017e-24,126129,Hsap,B3KU49,NA
OG0004604,-6954.48941,-6899.442351,110.09411800000089,4.672346971943559e-26,3.536566170877965e-24,54801,Hsap,Q7Z4H7,PTHR16151
OG0011374,-2243.429285,-2188.542256,109.77405799999997,5.491062921505168e-26,4.132648832855538e-24,10327,Hsap,P14550,PTHR11732
OG0011374,-2243.429285,-2188.542256,109.77405799999997,5.491062921505168e-26,4.132648832855538e-24,10327,Hsap,V9HWI0,NA
OG0007522,-3102.065534,-3047.705355,108.72035799999958,9.343771142858055e-26,6.992519353576146e-24,10152,Hsap,Q9NYB9,PTHR10460
OG0007522,-3102.065534,-3047.705355,108.72035799999958,9.343771142858055e-26,6.992519353576146e-24,10152,Hsap,A0A0C4DG21,NA
OG0007522,-3102.065534,-3047.705355,108.72035799999958,9.343771142858055e-26,6.992519353576146e-24,10152,Hsap,A0A7D9NKC8,NA
OG0007522,-3102.065534,-3047.705355,108.72035799999958,9.343771142858055e-26,6.992519353576146e-24,10152,Hsap,B7Z836,NA
OG0007522,-3102.065534,-3047.705355,108.72035799999958,9.343771142858055e-26,6.992519353576146e-24,10152,Hsap,F8WAL6,NA
OG0010841,-2401.504592,-2347.373398,108.26238799999919,1.177252394249471e-25,8.760609670914884e-24,51495,Hsap,Q9P035,PTHR11035
OG0010841,-2401.504592,-2347.373398,108.26238799999919,1.177252394249471e-25,8.760609670914884e-24,51495,Hsap,H3BRL8,NA
OG0011367,-2569.586992,-2515.521981,108.13002200000028,1.2585586288118192e-25,9.313333853207461e-24,219793,Hsap,Q96M53,PTHR33772
OG0011367,-2569.586992,-2515.521981,108.13002200000028,1.2585586288118192e-25,9.313333853207461e-24,219793,Hsap,A0A0A0MSR7,NA
OG0011367,-2569.586992,-2515.521981,108.13002200000028,1.2585586288118192e-25,9.313333853207461e-24,219793,Hsap,B7ZMN4,NA
OG0011367,-2569.586992,-2515.521981,108.13002200000028,1.2585586288118192e-25,9.313333853207461e-24,219793,Hsap,B7ZMN5,NA
OG0004263,-7023.857025,-6970.339456,107.0351380000011,2.1867299558626666e-25,1.6091902775198268e-23,80233,Hsap,Q0VG06,PTHR14890
OG0004263,-7023.857025,-6970.339456,107.0351380000011,2.1867299558626666e-25,1.6091902775198268e-23,80233,Hsap,A4ZI32,NA
OG0010352,-2395.630785,-2342.256428,106.74871399999938,2.5267529790094196e-25,1.8491364618761752e-23,5603,Hsap,O15264,PTHR24055
OG0010352,-2395.630785,-2342.256428,106.74871399999938,2.5267529790094196e-25,1.8491364618761752e-23,5603,Hsap,A0A024RD04,NA
OG0003757,-8646.474844,-8593.361115,106.2274580000012,3.2869714662020285e-25,2.392265057214949e-23,1834,Hsap,Q9NZW4,PTHR47819
OG0010533,-2731.223752,-2678.133914,106.17967599999974,3.3671898328573942e-25,2.4372566407666144e-23,3062,Hsap,O43614,PTHR24241
OG0010533,-2731.223752,-2678.133914,106.17967599999974,3.3671898328573942e-25,2.4372566407666144e-23,3062,Hsap,S4X0W3,NA
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,Q13426,PTHR28559
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,A0A024RAL0,NA
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,A0A024RAP0,NA
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,A0A024RAQ8,NA
OG0011288,-2287.200668,-2234.130927,106.13948199999959,3.4361835386393372e-25,2.4736786496096012e-23,7518,Hsap,Q7Z763,NA
OG0007947,-4332.152324,-4279.235756,105.83313599999929,4.010650980006624e-25,2.871626101684743e-23,79839,Hsap,Q68D86,PTHR46292
OG0007021,-4780.636232,-4727.746182,105.78009999999995,4.119441790262881e-25,2.933662685689361e-23,9668,Hsap,O94892,PTHR24377
OG0007021,-4780.636232,-4727.746182,105.78009999999995,4.119441790262881e-25,2.933662685689361e-23,9668,Hsap,A0A024R4I3,NA
OG0007017,-4140.718559,-4088.148081,105.14095600000019,5.687467155311704e-25,4.0286732587838943e-23,25790,Hsap,Q9UL16,PTHR15504
OG0011283,-3292.023206,-3239.721988,104.60243600000013,7.463658812304877e-25,5.2587034376484256e-23,55876,Hsap,Q8TAX9,PTHR16399
OG0003179,-10803.11872,-10750.917759,104.40192200000092,8.258513348425479e-25,5.787950677949412e-23,654463,Hsap,Q2WGJ9,PTHR12546
OG0008016,-3171.761722,-3119.780377,103.9626900000003,1.0308099418051295e-24,7.186372889026708e-23,6642,Hsap,Q13596,PTHR10555
OG0002927,-14207.995514,-14156.038667,103.91369399999894,1.056619024365005e-24,7.327735914522961e-23,57584,Hsap,Q5T5U3,PTHR23175
OG0006936,-3816.575411,-3764.690713,103.76939599999969,1.1364452969712909e-24,7.840288751917562e-23,124535,Hsap,Q4G112,PTHR10015
OG0012067,-1899.377846,-1847.498926,103.75784000000021,1.1430931637279978e-24,7.84529121592801e-23,653140,Hsap,Q86W67,PTHR28584
OG0009946,-2806.825849,-2754.963238,103.72522200000003,1.1620680311688624e-24,7.934408835496262e-23,149069,Hsap,A2VCK2,PTHR23004
OG0011741,-2861.41501,-2809.569933,103.6901539999999,1.1828196962377485e-24,8.034681895571905e-23,401565,Hsap,Q6J272,PTHR47299
OG0006208,-4629.064433,-4577.66934,102.79018599999836,1.8629535994316805e-24,1.2590144580649e-22,55068,Hsap,Q8TC92,PTHR16001
OG0006208,-4629.064433,-4577.66934,102.79018599999836,1.8629535994316805e-24,1.2590144580649e-22,55068,Hsap,A0A024RDT8,NA
OG0006208,-4629.064433,-4577.66934,102.79018599999836,1.8629535994316805e-24,1.2590144580649e-22,55068,Hsap,A0A024RDX6,NA
OG0006076,-4441.85277,-4391.121998,101.4615440000016,3.643218989122727e-24,2.449648666493383e-22,55706,Hsap,Q9BTX1,PTHR13269
OG0004359,-6901.167919,-6851.343575,99.64868800000113,9.098768959771868e-24,6.08698452733021e-22,23102,Hsap,Q9UPU7,PTHR22957
OG0004359,-6901.167919,-6851.343575,99.64868800000113,9.098768959771868e-24,6.08698452733021e-22,23102,Hsap,B2RTQ2,NA
OG0004825,-4245.341078,-4195.546854,99.58844800000043,9.379774219140524e-24,6.243441673705296e-22,283229,Hsap,Q8N4Y2,PTHR22621
OG0010145,-2726.071038,-2676.635175,98.87172600000031,1.3469915954068975e-23,8.921125336379883e-22,25980,Hsap,Q9Y312,PTHR12689
OG0007827,-3956.867779,-3907.768496,98.19856600000003,1.8923197397913363e-23,1.2470481230485592e-21,129080,Hsap,Q96A84,PTHR15427
OG0007827,-3956.867779,-3907.768496,98.19856600000003,1.8923197397913363e-23,1.2470481230485592e-21,129080,Hsap,B0QYK5,NA
OG0009984,-2764.884113,-2715.937851,97.89252399999987,2.2085911904115073e-23,1.448267272682714e-21,1120,Hsap,Q9Y259,PTHR22603
OG0009984,-2764.884113,-2715.937851,97.89252399999987,2.2085911904115073e-23,1.448267272682714e-21,1120,Hsap,A0A024R4X4,NA
OG0012692,-1711.780023,-1663.196307,97.16743200000019,3.1852970328614444e-23,2.0784455417380636e-21,26151,Hsap,Q9BTE0,PTHR13256
OG0012692,-1711.780023,-1663.196307,97.16743200000019,3.1852970328614444e-23,2.0784455417380636e-21,26151,Hsap,J3KRQ7,NA
OG0012692,-1711.780023,-1663.196307,97.16743200000019,3.1852970328614444e-23,2.0784455417380636e-21,26151,Hsap,J3KSE9,NA
OG0012692,-1711.780023,-1663.196307,97.16743200000019,3.1852970328614444e-23,2.0784455417380636e-21,26151,Hsap,J3KT72,NA
OG0012692,-1711.780023,-1663.196307,97.16743200000019,3.1852970328614444e-23,2.0784455417380636e-21,26151,Hsap,J3QL33,NA
OG0012692,-1711.780023,-1663.196307,97.16743200000019,3.1852970328614444e-23,2.0784455417380636e-21,26151,Hsap,J3QQP3,NA
OG0003232,-8839.242337,-8790.731365,97.02194400000008,3.4281613178240044e-23,2.2259521968576845e-21,23074,Hsap,A0JNW5,PTHR22774
OG0006568,-5709.894477,-5661.434552,96.91985000000022,3.609564535892312e-23,2.3323069191429054e-21,80313,Hsap,Q9C0I9,PTHR16083
OG0006568,-5709.894477,-5661.434552,96.91985000000022,3.609564535892312e-23,2.3323069191429054e-21,80313,Hsap,A0A140VJN2,NA
OG0006568,-5709.894477,-5661.434552,96.91985000000022,3.609564535892312e-23,2.3323069191429054e-21,80313,Hsap,B3KUK5,NA
OG0006568,-5709.894477,-5661.434552,96.91985000000022,3.609564535892312e-23,2.3323069191429054e-21,80313,Hsap,B4DW88,NA
OG0003174,-12243.094709,-12194.70929,96.77083800000037,3.8917049148185377e-23,2.5024040437711823e-21,7399,Hsap,O75445,PTHR10574
OG0011202,-2524.547711,-2476.382074,96.33127400000012,4.859136729620647e-23,3.109378025147589e-21,201266,Hsap,Q8N1S5,PTHR11040
OG0005056,-5234.574485,-5186.696685,95.75560000000041,6.498915791836804e-23,4.138684547051457e-21,1185,Hsap,P51797,PTHR11689
OG0008130,-3403.375454,-3355.829666,95.0915759999998,9.088931470403572e-23,5.7603821175581685e-21,54550,Hsap,Q7Z6G3,PTHR12178
OG0012373,-2267.750815,-2220.600993,94.29964399999972,1.355995349502051e-22,8.553102095001985e-21,6341,Hsap,O75880,PTHR12151
OG0010045,-2347.621234,-2300.579989,94.08249000000069,1.5132236182686176e-22,9.499601918287255e-21,6416,Hsap,P45985,PTHR48013
OG0004895,-6084.29806,-6037.31874,93.95864000000074,1.6109314237009092e-22,1.0065281904878417e-20,5394,Hsap,Q01780,PTHR12124
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,O15527,PTHR10242
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,E5KPM5,NA
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,E5KPM6,NA
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,E5KPM7,NA
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,E5KPM8,NA
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,E5KPM9,NA
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,E5KPN0,NA
OG0010560,-2565.563811,-2518.993096,93.14142999999967,2.4343909090180437e-22,1.5138939897114088e-20,4968,Hsap,E5KPN1,NA
OG0012974,-2268.935814,-2222.661238,92.5491519999996,3.283664144724625e-22,2.0324960402346907e-20,27094,Hsap,Q9NPA1,PTHR10258
OG0010548,-2545.126064,-2498.982055,92.28801800000019,3.7468318991028776e-22,2.308396992349615e-20,112849,Hsap,Q96EM0,PTHR33442
OG0012081,-1875.949143,-1830.065969,91.76634800000011,4.876957164875011e-22,2.9907488243488144e-20,10695,Hsap,Q9BT09,PTHR15382
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,P49815,PTHR10063
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,B3KWH7,NA
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,H3BMQ0,NA
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,Q5HYF7,NA
OG0002999,-11790.838781,-11744.968889,91.73978400000124,4.942865657817376e-22,3.017198087716542e-20,7249,Hsap,X5D7Q2,NA
OG0006694,-3963.4417,-3917.893021,91.09735799999999,6.838708833625341e-22,4.1552998720275806e-20,642574,Hsap,NA,NA
OG0011600,-2944.325032,-2899.293752,90.0625600000003,1.1537359230767987e-21,6.978258464417933e-20,51206,Hsap,Q9HCN6,PTHR11738
OG0004941,-6228.243234,-6183.281869,89.92272999999841,1.2382273801989844e-21,7.455254490052613e-20,3953,Hsap,P48357,PTHR23036
OG0004941,-6228.243234,-6183.281869,89.92272999999841,1.2382273801989844e-21,7.455254490052613e-20,3953,Hsap,Q4G138,NA
OG0003346,-9464.316538,-9420.27569,88.08169599999746,3.1403066769523117e-21,1.8821946716249015e-19,5793,Hsap,P23470,PTHR19134
OG0003346,-9464.316538,-9420.27569,88.08169599999746,3.1403066769523117e-21,1.8821946716249015e-19,5793,Hsap,Q49A02,NA
OG0007666,-3073.82153,-3029.939634,87.76379200000065,3.687841625490946e-21,2.200412169876264e-19,50801,Hsap,Q9NYG8,PTHR11003
OG0007666,-3073.82153,-3029.939634,87.76379200000065,3.687841625490946e-21,2.200412169876264e-19,50801,Hsap,A0A024R5C7,NA
OG0007666,-3073.82153,-3029.939634,87.76379200000065,3.687841625490946e-21,2.200412169876264e-19,50801,Hsap,Q2YDA1,NA
